HPO_ID,Total_Count
HP:0001960,15
HP:0006558,10
HP:0008676,10
HP:0005991,10
HP:0006694,10
HP:0005146,15
HP:0012213,10
HP:0010285,10
HP:0006687,10
HP:0100954,10
HP:0012128,10
HP:0009612,20
HP:0008978,10
HP:0010290,10
HP:0100737,20
HP:0001772,10
HP:0004394,10
HP:0011825,10
HP:0200119,10
HP:0010076,20
HP:0007420,10
HP:0007922,10
HP:0007866,10
HP:0005479,10
HP:0004389,10
HP:0008691,10
HP:0012080,10
HP:0010124,10
HP:0007756,10
HP:0008142,10
HP:0008103,15
HP:0200050,10
HP:0100305,10
HP:0100796,10
HP:0001454,10
HP:0009462,10
HP:0009317,20
HP:0010225,10
HP:0009855,10
HP:0009467,10
HP:0008967,10
HP:0006872,10
HP:0008330,10
HP:0010277,10
HP:0004031,10
HP:0012549,10
HP:0011206,10
HP:0009642,10
HP:0008484,10
HP:0007786,10
HP:0100726,10
HP:0100218,10
HP:0100082,25
HP:0011643,10
HP:0100053,25
HP:0011080,20
HP:0005745,10
HP:0010393,10
HP:0011093,10
HP:0012723,10
HP:0010710,10
HP:0008186,10
HP:0011776,10
HP:0006744,10
HP:0100864,10
HP:0007146,10
HP:0010559,10
HP:0010558,15
HP:0010469,10
HP:0011419,10
HP:0012660,10
HP:0200105,10
HP:0001827,10
HP:0003919,10
HP:0003918,20
HP:0008318,10
HP:0002194,12
HP:0009519,10
HP:0009494,24
HP:3000027,10
HP:0000430,10
HP:0006011,10
HP:0006834,10
HP:0007281,15
HP:0002050,10
HP:0010912,15
HP:0010892,45
HP:0010923,10
HP:0009650,10
HP:0004629,10
HP:0012045,10
HP:0000471,10
HP:0100674,10
HP:0006641,10
HP:0007341,10
HP:0007193,10
HP:0006426,10
HP:0004024,10
HP:0004023,15
HP:0001982,10
HP:0010868,10
HP:0011483,10
HP:0100453,10
HP:0010844,10
HP:0007917,15
HP:0009883,20
HP:0002886,10
HP:0012314,10
HP:0010401,10
HP:0006903,10
HP:0100642,10
HP:0009988,10
HP:0012738,10
HP:0012774,10
HP:0009941,10
HP:0005290,10
HP:0001879,10
HP:0011663,10
HP:0011132,10
HP:0004239,15
HP:0010764,10
HP:0007396,10
HP:0010954,10
HP:0004855,10
HP:0030780,14
HP:0010804,10
HP:0011180,10
HP:0011179,15
HP:0009392,10
HP:0009056,10
HP:0006812,10
HP:0004367,10
HP:0009878,10
HP:0010877,10
HP:0007162,10
HP:0007305,25
HP:0100003,10
HP:0008216,15
HP:0011674,10
HP:0010440,10
HP:0007249,10
HP:0100440,10
HP:0003720,10
HP:0006559,10
HP:0006994,10
HP:0008697,10
HP:3000074,10
HP:0006964,10
HP:0008694,10
HP:0010639,10
HP:0012557,10
HP:0007519,10
HP:0100762,10
HP:0010680,10
HP:0000933,10
HP:0007109,15
HP:0002518,23
HP:0100373,10
HP:0009909,10
HP:0007738,10
HP:0010026,10
HP:0007417,10
HP:0100806,10
HP:0100525,10
HP:3000046,10
HP:0011006,30
HP:0000913,10
HP:0100647,10
HP:0010428,10
HP:0009418,10
HP:0100632,20
HP:0001061,10
HP:0003587,10
HP:0011008,30
HP:0009687,10
HP:0100317,10
HP:0100486,10
HP:0005068,10
HP:0000503,10
HP:0011685,10
HP:0025575,35
HP:0009016,10
HP:0001467,15
HP:0008039,10
HP:0004810,10
HP:0001908,20
HP:0009299,10
HP:0010518,10
HP:0010273,10
HP:0002552,10
HP:0100750,10
HP:0000725,10
HP:0100563,10
HP:0100103,10
HP:0011578,10
HP:0010475,10
HP:0001093,10
HP:0009950,10
HP:0009948,20
HP:0006413,10
HP:0006491,20
HP:0010506,10
HP:0006668,10
HP:0006533,10
HP:0012561,10
HP:0009290,10
HP:0009280,20
HP:0000148,10
HP:0004291,10
HP:0100173,10
HP:0100070,25
HP:0100785,10
HP:0012799,10
HP:0004800,10
HP:3000058,10
HP:0003351,10
HP:0040084,10
HP:0008796,10
HP:0009510,10
HP:0007268,10
HP:0001525,10
HP:0002006,20
HP:0012280,10
HP:0100187,10
HP:0012026,10
HP:0012025,15
HP:0003001,10
HP:0012013,10
HP:0011576,10
HP:0009756,10
HP:0001059,40
HP:0003555,10
HP:0011053,10
HP:0007903,10
HP:0012030,10
HP:0005429,10
HP:0003573,10
HP:0100226,10
HP:0100079,25
HP:0011994,15
HP:0002622,10
HP:0012230,10
HP:0003853,10
HP:0003854,25
HP:0010422,10
HP:0010967,10
HP:0010966,20
HP:0010220,10
HP:0006956,10
HP:0001929,10
HP:0004143,10
HP:0012824,35
HP:0005312,10
HP:0009355,10
HP:0002816,10
HP:0010500,15
HP:0034670,10
HP:0006346,10
HP:0010531,10
HP:0100150,10
HP:0008031,10
HP:0010695,15
HP:0200107,10
HP:0001852,10
HP:0001885,10
HP:0100300,10
HP:0011257,10
HP:0001379,10
HP:0012048,10
HP:0012669,10
HP:0009911,10
HP:0008150,10
HP:0000758,15
HP:0009268,10
HP:0100706,15
HP:0007587,10
HP:0009431,10
HP:0005900,10
HP:0100653,15
HP:0008952,10
HP:0001464,15
HP:0011925,10
HP:0002149,10
HP:0100518,10
HP:0000228,20
HP:0011726,10
HP:0005665,10
HP:0006731,10
HP:0004820,10
HP:0005294,15
HP:0008432,10
HP:0010593,20
HP:0001905,10
HP:0010025,10
HP:0009171,15
HP:0011935,10
HP:0007441,15
HP:0009123,35
HP:0009776,10
HP:0004864,10
HP:0009840,10
HP:0009044,10
HP:0008327,10
HP:0009500,10
HP:0010543,10
HP:0004734,10
HP:0000803,15
HP:0009724,10
HP:0009723,15
HP:0004619,10
HP:0010134,10
HP:0007479,10
HP:0007431,20
HP:0006179,10
HP:0100109,10
HP:0100288,10
HP:0009634,10
HP:0006564,10
HP:0009595,10
HP:0005265,15
HP:0100809,10
HP:0010090,10
HP:0011184,10
HP:0010858,20
HP:0009158,10
HP:0009385,15
HP:0012520,10
HP:0000033,10
HP:0200129,10
HP:0004250,10
HP:0005059,10
HP:0003473,10
HP:0100304,10
HP:0100556,25
HP:0008598,10
HP:0006298,10
HP:0011824,10
HP:0100925,10
HP:0006146,10
HP:0008491,10
HP:0002738,10
HP:0009455,10
HP:0003612,10
HP:0100246,10
HP:0010617,10
HP:0008297,10
HP:0003878,10
HP:0030314,5
HP:0030313,5
HP:0007074,10
HP:0011801,10
HP:0009747,10
HP:0009889,20
HP:0012778,10
HP:0009594,15
HP:0010911,10
HP:0004357,15
HP:0009526,10
HP:0002365,10
HP:0007362,15
HP:0005625,10
HP:0011397,20
HP:0012383,10
HP:0007987,10
HP:0100167,10
HP:3000047,10
HP:0012142,10
HP:0009298,10
HP:0012532,10
HP:0009312,10
HP:0000117,10
HP:0100630,15
HP:0007932,10
HP:0011499,15
HP:0001181,10
HP:0100961,10
HP:0025100,5
HP:0007343,15
HP:0008763,10
HP:0008419,10
HP:0011818,10
HP:0005876,10
HP:0005036,10
HP:0003085,10
HP:0012123,10
HP:0001071,10
HP:0001014,15
HP:0003398,20
HP:0030191,15
HP:0010359,10
HP:0010733,10
HP:0100191,10
HP:0007677,10
HP:0030500,10
HP:0000848,10
HP:0002475,10
HP:0034237,5
HP:0045005,5
HP:0410043,5
HP:0010632,10
HP:0006881,10
HP:0002111,10
HP:0009745,10
HP:0006397,10
HP:0010210,10
HP:0200084,10
HP:0004887,15
HP:0001187,15
HP:0005317,10
HP:0003960,15
HP:0001466,10
HP:0011159,10
HP:0001917,10
HP:0004344,10
HP:0004343,25
HP:0010969,30
HP:0006514,10
HP:0006252,10
HP:0003093,10
HP:0011485,10
HP:0012868,10
HP:0007583,10
HP:0003895,10
HP:0100133,10
HP:0009888,18
HP:0008615,10
HP:0004940,10
HP:0009962,10
HP:0001920,10
HP:0008776,15
HP:0007041,10
HP:0005322,10
HP:0010083,10
HP:0009108,20
HP:0200099,10
HP:0012697,10
HP:0003725,10
HP:0007057,10
HP:0002064,14
HP:0011012,10
HP:0011013,24
HP:0006480,20
HP:0010921,10
HP:0004010,10
HP:0100201,10
HP:0008259,10
HP:0011734,30
HP:0001946,10
HP:0009852,10
HP:0004812,10
HP:0006721,25
HP:0001370,15
HP:0200071,10
HP:0007773,21
HP:0012164,10
HP:0008752,10
HP:0001838,10
HP:0008365,35
HP:0006357,10
HP:0010368,10
HP:0010182,60
HP:0008947,10
HP:0100701,10
HP:0003174,20
HP:0007149,10
HP:0100910,10
HP:0006774,10
HP:0004676,10
HP:0100657,10
HP:0006689,10
HP:0100584,20
HP:0000892,10
HP:0001442,10
HP:0005050,10
HP:0005925,10
HP:0100798,10
HP:0000723,10
HP:0009187,10
HP:0011469,10
HP:0009210,10
HP:0007023,10
HP:0001342,20
HP:0007609,10
HP:0100408,10
HP:0100399,20
HP:0002891,10
HP:0007692,10
HP:0100820,10
HP:0011742,10
HP:0001233,10
HP:0007475,10
HP:0006692,10
HP:0031442,5
HP:0006615,10
HP:0004036,10
HP:0010366,19
HP:0010603,10
HP:0100612,20
HP:0007166,10
HP:0007993,10
HP:0200026,10
HP:0011353,10
HP:0007992,10
HP:0000875,10
HP:0010818,10
HP:0011722,10
HP:0012661,10
HP:0009051,10
HP:0012234,20
HP:0004625,10
HP:0010485,10
HP:0007314,10
HP:0007606,10
HP:0002509,15
HP:0001074,10
HP:0009221,10
HP:0004450,10
HP:0100717,10
HP:0000737,10
HP:0004630,10
HP:0009928,10
HP:0008821,10
HP:0005303,10
HP:0004962,15
HP:0005347,10
HP:0004468,15
HP:0004997,10
HP:0100665,10
HP:0011768,25
HP:0004848,10
HP:0003224,10
HP:0003942,10
HP:0003168,10
HP:0002131,10
HP:0100384,10
HP:0100362,20
HP:0009412,10
HP:0005404,10
HP:0010975,15
HP:0002846,20
HP:0100381,10
HP:0011928,10
HP:0003966,10
HP:0008020,10
HP:0000548,15
HP:0000198,10
HP:0009937,10
HP:0100113,10
HP:0001180,10
HP:0011357,10
HP:0008335,10
HP:0003958,10
HP:0001408,10
HP:0100030,10
HP:0100601,10
HP:0010461,10
HP:0010149,10
HP:0006690,10
HP:0011509,10
HP:0005831,10
HP:0005776,10
HP:0008372,15
HP:0008838,10
HP:0012170,10
HP:0100765,10
HP:0007123,10
HP:0012287,10
HP:0010704,10
HP:0009245,15
HP:0009609,20
HP:0006980,10
HP:0002457,15
HP:0006813,10
HP:0002266,20
HP:0008316,10
HP:0100829,10
HP:0031094,5
HP:0006782,10
HP:0005549,10
HP:0012544,10
HP:0100045,25
HP:0010459,10
HP:0005182,10
HP:0031566,5
HP:0004621,10
HP:0030277,5
HP:0011662,10
HP:0100097,10
HP:0007058,10
HP:0005130,10
HP:0006449,10
HP:0010597,25
HP:0007081,10
HP:0008529,10
HP:0040121,5
HP:0006476,25
HP:0004461,10
HP:0009237,15
HP:0001785,10
HP:0012073,10
HP:0003231,10
HP:0010917,15
HP:0011152,10
HP:0011147,15
HP:0009003,10
HP:0005066,10
HP:0010579,15
HP:0004471,15
HP:0007385,30
HP:0008818,10
HP:0004043,10
HP:0004039,35
HP:0011786,10
HP:0011592,10
HP:0010249,10
HP:0009430,10
HP:0009611,10
HP:0100358,10
HP:0007064,10
HP:0007215,10
HP:0009652,10
HP:0006735,10
HP:0004689,10
HP:0011102,15
HP:0007308,10
HP:0001670,10
HP:0008504,10
HP:0006019,10
HP:0100153,10
HP:0100062,25
HP:0009166,10
HP:0005411,10
HP:0002728,25
HP:0011370,30
HP:0009266,10
HP:0000349,10
HP:0009502,10
HP:0009128,10
HP:0100050,25
HP:0000282,15
HP:0001144,10
HP:0100462,10
HP:0001042,10
HP:0003246,10
HP:0002641,10
HP:0011934,20
HP:0100410,10
HP:0004019,10
HP:0001912,10
HP:0001136,10
HP:0011046,10
HP:0005181,10
HP:0005217,25
HP:0009711,10
HP:0006206,10
HP:0100262,20
HP:0100240,35
HP:0001545,10
HP:0004397,20
HP:0006110,10
HP:0012113,10
HP:0007206,10
HP:0001355,15
HP:0011622,10
HP:0002971,10
HP:0012028,10
HP:0008984,10
HP:0008476,10
HP:0001648,10
HP:0100624,10
HP:0008073,10
HP:0010825,10
HP:0011235,15
HP:0009244,10
HP:0004690,10
HP:0010201,10
HP:0011634,10
HP:0001425,10
HP:0011225,10
HP:0011982,10
HP:0008189,10
HP:0100437,10
HP:0010205,30
HP:0012488,10
HP:0007867,10
HP:0005233,10
HP:0000394,10
HP:0004552,10
HP:0012717,10
HP:0009504,10
HP:0011516,10
HP:0007803,25
HP:0001848,10
HP:0008119,15
HP:0001804,20
HP:0011367,10
HP:0003610,10
HP:0003653,15
HP:0011020,20
HP:0010578,10
HP:0012182,10
HP:0008559,10
HP:0100377,10
HP:0100016,10
HP:0005541,10
HP:0009598,10
HP:0007603,10
HP:0005586,15
HP:0010508,10
HP:0011816,10
HP:0008588,10
HP:0000402,15
HP:0011292,10
HP:0011181,10
HP:0008890,10
HP:0005314,10
HP:0009188,10
HP:0003105,10
HP:0100500,10
HP:0100498,20
HP:0005828,10
HP:0000081,10
HP:0007687,10
HP:0006234,10
HP:0010262,10
HP:0004407,10
HP:0004021,10
HP:0002341,10
HP:0002909,10
HP:0004826,10
HP:0200016,10
HP:0012556,10
HP:0005576,10
HP:0012446,10
HP:0100723,10
HP:0006333,10
HP:0001025,15
HP:0006555,10
HP:0004914,10
HP:0001988,15
HP:0006684,10
HP:0008472,10
HP:0040016,5
HP:0008519,24
HP:0003063,10
HP:0010454,10
HP:0012313,10
HP:0010730,10
HP:0000220,10
HP:0008740,10
HP:0001153,25
HP:0200146,10
HP:0012180,15
HP:0012791,10
HP:0012226,10
HP:0000376,10
HP:0100748,10
HP:0005299,10
HP:0007200,10
HP:0100786,15
HP:0002329,25
HP:0011371,10
HP:0007695,10
HP:0004474,10
HP:0006756,10
HP:0031459,6
HP:0005571,10
HP:0006112,10
HP:0004925,10
HP:0011835,10
HP:0004231,15
HP:0011907,10
HP:0004891,10
HP:0007634,10
HP:0011199,10
HP:0100289,15
HP:0030455,10
HP:0011863,25
HP:0010691,10
HP:0012424,10
HP:0006189,10
HP:0006226,10
HP:0008108,10
HP:0007815,10
HP:0001226,10
HP:0012523,10
HP:0008664,10
HP:0010479,10
HP:0010669,10
HP:0002692,25
HP:0034261,20
HP:0012550,10
HP:0100629,10
HP:0008017,10
HP:0012604,10
HP:0010898,15
HP:0003696,10
HP:0008078,10
HP:0003502,10
HP:0001894,10
HP:0007549,10
HP:0025723,5
HP:0003933,10
HP:0003860,15
HP:0003034,25
HP:0005103,10
HP:0011741,10
HP:0100431,10
HP:0012602,10
HP:0012600,23
HP:0008744,10
HP:0011881,10
HP:0008434,10
HP:0007850,10
HP:0011473,10
HP:0003162,10
HP:0011872,10
HP:0012586,10
HP:0004417,10
HP:0009704,10
HP:0200149,15
HP:0012229,25
HP:0012743,10
HP:0005200,10
HP:0100224,10
HP:0009301,10
HP:0010776,10
HP:0010777,15
HP:0009696,10
HP:0009528,10
HP:0009492,25
HP:0100020,10
HP:0100017,15
HP:0008204,10
HP:0100439,10
HP:0010562,10
HP:0100768,10
HP:0031502,5
HP:0100080,25
HP:0100233,10
HP:0100086,24
HP:0001854,10
HP:0011524,10
HP:0008830,15
HP:0004042,10
HP:0100180,10
HP:0004283,10
HP:0100871,25
HP:0004168,10
HP:0100427,10
HP:0001757,10
HP:0100419,10
HP:0006655,10
HP:0100134,10
HP:0003940,10
HP:0002737,10
HP:0002667,10
HP:0011233,10
HP:0008733,10
HP:0012621,10
HP:0012144,10
HP:0000460,10
HP:0010522,10
HP:0100168,10
HP:0004915,14
HP:0012498,10
HP:0010305,10
HP:0100504,10
HP:0001134,15
HP:0008165,10
HP:0003340,10
HP:0006228,10
HP:0005456,10
HP:0002689,15
HP:0004610,10
HP:0100322,10
HP:0010086,10
HP:0011327,10
HP:0001407,10
HP:0006706,20
HP:0007159,10
HP:0012770,10
HP:0100271,10
HP:0002697,10
HP:0002696,20
HP:0011349,10
HP:0001726,10
HP:0005462,10
HP:0011204,10
HP:0100746,10
HP:0005177,10
HP:0001966,20
HP:0011222,10
HP:0007541,10
HP:0001790,10
HP:0001789,15
HP:0012102,10
HP:0011972,10
HP:0031884,5
HP:0001669,10
HP:0000269,10
HP:0002190,10
HP:0010802,10
HP:0009064,10
HP:0100862,10
HP:0010426,10
HP:0010412,20
HP:0009213,10
HP:0009626,10
HP:0011005,10
HP:0003874,10
HP:0009919,10
HP:0100909,10
HP:0001776,10
HP:0008754,10
HP:0012593,10
HP:0009554,10
HP:0009553,20
HP:0011638,10
HP:0012826,10
HP:0003076,10
HP:0009853,10
HP:0012513,10
HP:0007915,10
HP:0011489,15
HP:0100468,10
HP:0002140,10
HP:0008361,10
HP:0100881,10
HP:0001902,10
HP:0011877,15
HP:0011876,25
HP:0006645,10
HP:0001996,10
HP:0010253,10
HP:0003309,10
HP:0200053,10
HP:0004886,10
HP:0005348,20
HP:0010307,25
HP:0030829,20
HP:0200147,10
HP:0002648,10
HP:0011288,10
HP:0200018,10
HP:0009469,10
HP:0009319,25
HP:0012295,10
HP:0100611,10
HP:0007187,10
HP:0009463,10
HP:0006702,10
HP:0006280,10
HP:0007403,10
HP:0012536,10
HP:0010595,10
HP:0003884,10
HP:0011455,10
HP:0011454,15
HP:0002207,10
HP:0008449,10
HP:0100275,10
HP:0003214,10
HP:3000021,10
HP:0003469,10
HP:0011077,10
HP:0010712,10
HP:0010962,10
HP:0011369,10
HP:0007886,10
HP:0004453,10
HP:0000396,15
HP:0005009,10
HP:0010547,15
HP:0007021,10
HP:0006207,10
HP:0011749,10
HP:0003434,10
HP:0000851,10
HP:0010358,10
HP:0008843,10
HP:0009717,10
HP:0006770,10
HP:0006603,10
HP:0008439,10
HP:0010027,10
HP:0001230,15
HP:0009402,10
HP:0005185,10
HP:0012118,10
HP:0002289,10
HP:0005621,10
HP:0011613,10
HP:0011611,25
HP:0000112,10
HP:0012329,10
HP:0011387,10
HP:0011234,10
HP:0009722,10
HP:0011775,10
HP:0007299,10
HP:0002546,10
HP:0011744,10
HP:0009683,10
HP:0011995,10
HP:0009049,10
HP:0007659,10
HP:0008826,10
HP:0003029,10
HP:0100903,10
HP:0010453,10
HP:0002039,10
HP:0100745,10
HP:0009278,10
HP:0009182,15
HP:0012559,10
HP:0012533,10
HP:0006424,10
HP:0008423,10
HP:0012008,10
HP:0032680,10
HP:0005532,10
HP:0009680,10
HP:0007412,10
HP:0100532,10
HP:0005472,10
HP:0001222,10
HP:0011304,15
HP:0006055,10
HP:0009487,15
HP:0010751,10
HP:0009250,10
HP:0009938,10
HP:3000076,10
HP:0007902,10
HP:0007774,10
HP:0008055,15
HP:0005954,10
HP:0006983,10
HP:0100228,10
HP:0002343,10
HP:0100232,10
HP:0003278,10
HP:0012374,10
HP:0008163,10
HP:0011721,10
HP:0004510,10
HP:0012474,10
HP:0001563,10
HP:0011228,10
HP:0003910,10
HP:0010367,25
HP:0010272,10
HP:0010951,15
HP:0010545,10
HP:0004432,10
HP:0100506,10
HP:0009483,10
HP:0012572,10
HP:0009233,15
HP:0009129,10
HP:0100675,10
HP:0010315,15
HP:0011533,10
HP:0008695,10
HP:0010330,10
HP:0004044,10
HP:0008285,10
HP:0004916,10
HP:0003148,10
HP:0001386,10
HP:0005626,10
HP:0012783,10
HP:0100880,20
HP:0100221,10
HP:0012006,10
HP:0009736,10
HP:0011503,10
HP:0008060,20
HP:0000493,40
HP:0011090,10
HP:0011089,20
HP:0007232,10
HP:0009557,10
HP:0002832,15
HP:0011682,10
HP:0007654,10
HP:0003292,10
HP:0004361,15
HP:0010715,10
HP:0002105,10
HP:0032016,6
HP:0004608,10
HP:0009321,10
HP:0010392,10
HP:0010153,10
HP:0010117,25
HP:0010328,10
HP:0002530,10
HP:0010960,10
HP:0002204,10
HP:3000001,10
HP:0004458,10
HP:0005197,10
HP:0100959,10
HP:0009383,10
HP:0009509,10
HP:0009495,25
HP:0005176,10
HP:0010643,10
HP:0010644,15
HP:0010641,20
HP:0010640,25
HP:0001803,10
HP:0011610,10
HP:0011325,10
HP:0011324,13
HP:0100146,10
HP:0100055,25
HP:0001862,10
HP:0003863,10
HP:0007829,10
HP:0000003,10
HP:0010374,10
HP:0010769,10
HP:0010517,10
HP:0100813,10
HP:0010943,10
HP:0003834,10
HP:0006585,10
HP:0005864,15
HP:0007881,10
HP:0003733,10
HP:0006818,10
HP:0009353,10
HP:0009710,10
HP:0006291,10
HP:0009525,10
HP:0006789,10
HP:0009416,10
HP:0006407,10
HP:0006361,20
HP:0010539,10
HP:0007126,10
HP:0005295,10
HP:0002912,10
HP:0010950,10
HP:0007421,10
HP:0001409,15
HP:0002762,25
HP:0100777,30
HP:0007754,10
HP:0007868,10
HP:0011810,10
HP:0002544,10
HP:0000473,15
HP:0000885,15
HP:0100005,10
HP:0012732,10
HP:0010433,10
HP:0010697,10
HP:0003106,10
HP:0005096,10
HP:0003233,10
HP:0003258,10
HP:0005384,15
HP:0002872,10
HP:0009343,10
HP:0004090,10
HP:0001212,10
HP:0009824,10
HP:0012088,10
HP:0033072,10
HP:0011657,10
HP:0006136,10
HP:0010140,10
HP:0004535,10
HP:0010809,10
HP:0004786,10
HP:0008043,10
HP:0005598,10
HP:0009523,10
HP:0002286,10
HP:0012079,10
HP:0100029,10
HP:0009900,10
HP:0012411,10
HP:0100783,10
HP:0003164,10
HP:0004385,10
HP:0006808,10
HP:0011847,10
HP:3000037,10
HP:0004251,10
HP:0100693,10
HP:0100128,10
HP:0007471,10
HP:0010396,10
HP:0007381,10
HP:0001019,15
HP:0011664,10
HP:0012817,25
HP:0100417,10
HP:0100708,10
HP:0012369,10
HP:0006362,10
HP:0003887,20
HP:0009107,25
HP:0012188,10
HP:0012281,10
HP:0100089,10
HP:0010310,10
HP:0010434,10
HP:0001487,10
HP:0008346,10
HP:0003238,10
HP:0010078,10
HP:0004817,10
HP:0012064,10
HP:0002821,10
HP:0012441,10
HP:0009563,10
HP:0003756,10
HP:0100265,10
HP:0011476,10
HP:0011470,10
HP:0002189,10
HP:0009936,10
HP:0002959,10
HP:0011606,10
HP:0005707,10
HP:0012239,10
HP:0032385,5
HP:0025465,5
HP:0100690,10
HP:0007836,15
HP:0200017,10
HP:0006693,10
HP:0011974,10
HP:0006432,10
HP:0007559,10
HP:0009305,10
HP:0100418,10
HP:0007872,10
HP:0010460,10
HP:0010048,10
HP:0011625,10
HP:0011933,10
HP:0011932,20
HP:0007083,10
HP:0100166,10
HP:0100355,10
HP:0007944,10
HP:0009438,10
HP:0100560,10
HP:0100302,10
HP:0009732,10
HP:0007731,10
HP:0011894,10
HP:0012893,10
HP:0004852,15
HP:0009589,10
HP:0009588,20
HP:0009591,25
HP:0005249,10
HP:0004796,15
HP:0002340,10
HP:0007374,13
HP:0001225,10
HP:0100351,10
HP:0012829,10
HP:0006904,10
HP:0011756,10
HP:0009555,10
HP:0033151,10
HP:0012044,10
HP:0012043,20
HP:0011667,10
HP:0033379,20
HP:0005301,35
HP:0010968,10
HP:0006461,10
HP:0010749,10
HP:0008798,10
HP:0010456,25
HP:0011619,10
HP:0011617,20
HP:0011615,30
HP:0010200,10
HP:0001043,10
HP:0009255,10
HP:0012311,10
HP:0011172,10
HP:0009636,10
HP:0011695,10
HP:0100160,10
HP:0100058,25
HP:0005715,10
HP:0002444,10
HP:0009731,15
HP:0004993,10
HP:0004464,10
HP:0100277,25
HP:0008356,10
HP:0100544,15
HP:0002868,10
HP:0004974,10
HP:0010058,20
HP:0000620,10
HP:0012626,10
HP:0000633,15
HP:0003276,10
HP:0100842,10
HP:0000609,15
HP:0001730,10
HP:0012087,12
HP:3000013,10
HP:3000049,10
HP:0012049,10
HP:0012521,10
HP:0001520,10
HP:0006926,10
HP:0003762,10
HP:0004026,10
HP:0004590,15
HP:0004960,10
HP:0100208,10
HP:0010843,15
HP:0009517,10
HP:0008670,10
HP:0003922,10
HP:0100487,10
HP:0011620,15
HP:0010429,10
HP:0008845,10
HP:0012782,10
HP:0007100,10
HP:0010416,10
HP:0007646,10
HP:0000561,20
HP:0011137,10
HP:0004029,10
HP:0006459,10
HP:0012699,10
HP:0011670,10
HP:0009673,10
HP:0200032,10
HP:0006160,10
HP:0004575,10
HP:0100546,10
HP:0100509,15
HP:0010987,10
HP:0005305,10
HP:0010146,10
HP:0002575,10
HP:0009100,10
HP:0008883,10
HP:0004799,10
HP:0012186,10
HP:0006989,10
HP:0005769,10
HP:0005617,10
HP:0005623,10
HP:0003239,10
HP:0007229,10
HP:0005600,10
HP:0005486,10
HP:0010222,10
HP:0010011,15
HP:0009382,10
HP:0006492,15
HP:0011724,10
HP:0012307,10
HP:0100865,10
HP:0004592,10
HP:0011129,10
HP:0010945,15
HP:0000616,15
HP:0003208,10
HP:0006685,10
HP:0011690,10
HP:0002779,20
HP:0004968,10
HP:0012825,10
HP:0005013,10
HP:0005820,10
HP:0011954,10
HP:0011971,10
HP:0410134,5
HP:0007179,10
HP:0000127,10
HP:0009440,10
HP:0012015,10
HP:0002396,10
HP:0012454,10
HP:0001239,20
HP:0002871,10
HP:0005238,10
HP:0010364,10
HP:0004284,10
HP:0011868,10
HP:0011223,10
HP:0009230,10
HP:0004216,25
HP:0009971,10
HP:0100574,10
HP:0100356,10
HP:0100707,15
HP:0009933,10
HP:0000878,10
HP:0012173,10
HP:0009092,10
HP:0012855,10
HP:0011300,10
HP:0008985,10
HP:0004294,15
HP:0006742,10
HP:0012833,10
HP:0100135,10
HP:0006486,20
HP:0007398,10
HP:0004001,10
HP:0010423,10
HP:0008625,10
HP:0012525,10
HP:3000043,10
HP:0010400,10
HP:0006894,10
HP:0007889,10
HP:0100607,10
HP:0100621,10
HP:0010420,10
HP:0005296,10
HP:0012777,10
HP:0005203,10
HP:0010816,20
HP:0000634,10
HP:0005212,10
HP:0032186,10
HP:0100805,10
HP:0100396,10
HP:0000594,10
HP:0005875,10
HP:0012275,10
HP:0034338,10
HP:0007854,10
HP:0100227,10
HP:0006595,10
HP:0011346,10
HP:0002474,25
HP:0009243,10
HP:0006634,10
HP:0008915,10
HP:0001956,15
HP:0002198,10
HP:0002843,30
HP:0007207,10
HP:0020216,5
HP:0020207,5
HP:0010480,10
HP:0011341,10
HP:0200085,10
HP:0003571,10
HP:0005603,10
HP:0007082,10
HP:0100206,10
HP:0006650,10
HP:0000884,10
HP:0007898,10
HP:0010707,10
HP:0010126,10
HP:0011426,10
HP:0012458,10
HP:0007078,15
HP:0030179,11
HP:0003166,10
HP:0002323,15
HP:0008014,10
HP:0032416,5
HP:0011037,20
HP:0007366,10
HP:0007930,10
HP:0003388,10
HP:0008338,10
HP:0012500,10
HP:0012109,10
HP:0001483,10
HP:0004632,10
HP:0007667,10
HP:0009322,10
HP:0009285,10
HP:0005605,10
HP:0009644,10
HP:0009470,10
HP:0008784,10
HP:0009837,10
HP:0009309,10
HP:0006575,10
HP:0002561,10
HP:0004751,10
HP:0004756,22
HP:0011901,10
HP:0100670,10
HP:0005089,20
HP:0001810,10
HP:0012317,10
HP:0010812,10
HP:0012260,10
HP:0009163,10
HP:0000917,10
HP:0002586,10
HP:0012459,10
HP:0002206,10
HP:0008757,10
HP:0004226,10
HP:0002046,10
HP:0100209,10
HP:0003665,10
HP:0006566,10
HP:0100554,10
HP:0011612,10
HP:0006647,10
HP:0009579,10
HP:0012861,10
HP:0009208,10
HP:0005897,10
HP:0004897,10
HP:0009442,10
HP:0005148,10
HP:0007513,10
HP:0012652,10
HP:0009436,10
HP:0005562,10
HP:0007006,10
HP:0009893,10
HP:0006338,10
HP:0009142,10
HP:0100313,10
HP:0012007,10
HP:0009356,10
HP:0011560,10
HP:0007981,10
HP:3000038,10
HP:0007750,10
HP:0004688,10
HP:0011271,10
HP:0012835,10
HP:0100141,10
HP:0002848,10
HP:0003978,10
HP:0002938,10
HP:0100309,10
HP:0100421,10
HP:0003657,10
