HPO_ID,Count,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8,Level_9,Level_10,Level_11,Level_12,Level_13,Level_14,Level_15,Level_16
HP:0002465,11,HP:0002465,HP:0002167,HP:4000072,HP:0034434,HP:0025792,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0000325,11,HP:0000325,HP:0001999,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0001302,11,HP:0001302,HP:0001339,HP:0002536,HP:0002269,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0001279,11,HP:0001279,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0002059,11,HP:0002059,HP:0007369,HP:0002060,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0002007,11,HP:0002007,HP:0000290,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0008221,11,HP:0008221,HP:0011732,HP:0000834,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,,
HP:0010743,11,HP:0010743,HP:0001964,HP:0001832,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0002827,11,HP:0002827,HP:0001384,HP:0003272,HP:0002644,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0002719,11,HP:0002719,HP:0032101,HP:0010978,HP:0002715,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000286,11,HP:0000286,HP:0000492,HP:0030669,HP:0032039,HP:0000315,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0002094,11,HP:0002094,HP:0002793,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,,
HP:0012725,11,HP:0012725,HP:0001159,HP:0011297,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0001642,11,HP:0001642,HP:0031654,HP:0031653,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0002857,11,HP:0002857,HP:0002979,HP:0002981,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0001344,11,HP:0001344,HP:0000750,HP:0002167,HP:4000072,HP:0034434,HP:0025792,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,
HP:0000413,11,HP:0000413,HP:0000372,HP:0000356,HP:0031703,HP:0000598,HP:0000118,HP:0000001,,,,,,,,,
HP:0002754,11,HP:0002754,HP:0011843,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0001058,11,HP:0001058,HP:0011354,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0002342,11,HP:0002342,HP:0001249,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0003196,11,HP:0003196,HP:0005105,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0000276,11,HP:0000276,HP:0100729,HP:0001999,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0001010,10,HP:0001010,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0001438,10,HP:0001438,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0000544,10,HP:0000544,HP:0000602,HP:0000597,HP:0000496,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0000158,10,HP:0000158,HP:0003712,HP:0030236,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0000567,10,HP:0000567,HP:0000532,HP:0000479,HP:0001098,HP:0004329,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0011923,10,HP:0011923,HP:0008972,HP:0011922,HP:0003287,HP:0012103,HP:0011017,HP:0001939,HP:0000118,HP:0000001,,,,,,,
HP:0009917,10,HP:0009917,HP:0000615,HP:0000525,HP:0000553,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0008527,10,HP:0008527,HP:0000407,HP:0000365,HP:0000364,HP:0031704,HP:0000598,HP:0000118,HP:0000001,,,,,,,,
HP:0007340,10,HP:0007340,HP:0003690,HP:0001324,HP:0011804,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0002553,10,HP:0002553,HP:0000534,HP:0001595,HP:0011138,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0000716,10,HP:0000716,HP:0000745,HP:0025780,HP:0025766,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0000458,10,HP:0000458,HP:0004408,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0001328,10,HP:0001328,HP:0012759,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000437,10,HP:0000437,HP:0000436,HP:0010938,HP:0005105,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0003307,10,HP:0003307,HP:0010674,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0005261,10,HP:0005261,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0000154,10,HP:0000154,HP:0011337,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0000557,10,HP:0000557,HP:0001087,HP:0000501,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,
HP:0001943,10,HP:0001943,HP:0011015,HP:0011014,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0001635,10,HP:0001635,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0004440,10,HP:0004440,HP:0001363,HP:0002683,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0000565,10,HP:0000565,HP:0020045,HP:0000486,HP:0000549,HP:0000496,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0001513,10,HP:0001513,HP:0004324,HP:0004323,HP:0001507,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000307,10,HP:0000307,HP:0000306,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0002376,10,HP:0002376,HP:0012759,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000571,10,HP:0000571,HP:0000570,HP:0000496,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,
HP:0003521,10,HP:0003521,HP:0003498,HP:0004322,HP:0000002,HP:0001507,HP:0000118,HP:0000001,,,,,,,,,
HP:0000034,10,HP:0000034,HP:0000035,HP:0000032,HP:0000811,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0005227,10,HP:0005227,HP:0030255,HP:0200008,HP:0005266,HP:0002242,HP:0012718,HP:0011024,HP:0025031,HP:0000118,HP:0000001,,,,,,
HP:0000958,10,HP:0000958,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,
HP:0001761,10,HP:0001761,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,,
HP:0009826,10,HP:0009826,HP:0009815,HP:0009115,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0002019,10,HP:0002019,HP:0011458,HP:0025032,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,
HP:0001959,10,HP:0001959,HP:0030082,HP:0040202,HP:5200241,HP:0000708,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0000501,10,HP:0000501,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0003546,10,HP:0003546,HP:0025142,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0000327,10,HP:0000327,HP:0000326,HP:0030791,HP:0011821,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,
HP:0001488,10,HP:0001488,HP:0000508,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000341,10,HP:0000341,HP:0000290,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0001597,10,HP:0001597,HP:0011138,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0002972,10,HP:0002972,HP:0002963,HP:0011840,HP:0031409,HP:0011017,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0003431,10,HP:0003431,HP:0000762,HP:0040129,HP:0003134,HP:0030177,HP:0001311,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0011344,10,HP:0011344,HP:0001263,HP:0012758,HP:0012759,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0003200,10,HP:0003200,HP:0004303,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0002123,10,HP:0002123,HP:0032677,HP:0002197,HP:0001250,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0000815,10,HP:0000815,HP:0000135,HP:0000080,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,,,
HP:0000951,10,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0000698,10,HP:0000698,HP:0006482,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,
HP:0000786,10,HP:0000786,HP:0000141,HP:0000140,HP:0030012,HP:0000080,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0000445,10,HP:0000445,HP:0005105,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0000294,10,HP:0000294,HP:0000599,HP:0000290,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0002070,10,HP:0002070,HP:0001251,HP:0011443,HP:0011442,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0007941,10,HP:0007941,HP:0000496,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,,
HP:0008905,10,HP:0008905,HP:0008873,HP:0003498,HP:0004322,HP:0000002,HP:0001507,HP:0000118,HP:0000001,,,,,,,,
HP:0001156,10,HP:0001156,HP:0011927,HP:0011297,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0001620,10,HP:0001620,HP:5200005,HP:5200010,HP:0031434,HP:0002167,HP:4000072,HP:0034434,HP:0025792,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,
HP:0000739,10,HP:0000739,HP:5200230,HP:5200401,HP:5200423,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0000540,10,HP:0000540,HP:0000539,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,,
HP:0006487,10,HP:0006487,HP:0000940,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0002126,10,HP:0002126,HP:0002536,HP:0002269,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0000348,10,HP:0000348,HP:0000290,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0001004,10,HP:0001004,HP:0000969,HP:0011032,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0002069,10,HP:0002069,HP:0001250,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000717,10,HP:0000717,HP:0000729,HP:0025783,HP:0000708,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0007359,10,HP:0007359,HP:0001250,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0008180,10,HP:0008180,HP:0003236,HP:0040081,HP:0011021,HP:0010876,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,
HP:0006429,10,HP:0006429,HP:0003367,HP:0003366,HP:0002823,HP:0040069,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,
HP:0012110,10,HP:0012110,HP:0002977,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0002354,10,HP:0002354,HP:0100543,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0001631,10,HP:0001631,HP:0005120,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0002216,10,HP:0002216,HP:0007495,HP:0011354,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0005484,10,HP:0005484,HP:0000252,HP:0007364,HP:0002060,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,
HP:0001773,10,HP:0001773,HP:0006494,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0001873,10,HP:0001873,HP:0011873,HP:0011875,HP:0001872,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0012385,10,HP:0012385,HP:0030044,HP:0001371,HP:0034392,HP:0003549,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0000232,10,HP:0000232,HP:0000178,HP:0000159,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,
HP:0010049,10,HP:0010049,HP:0003026,HP:0011314,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0003002,10,HP:0003002,HP:0100013,HP:0011793,HP:0002664,HP:0000118,HP:0000001,,,,,,,,,,
HP:0001636,10,HP:0001636,HP:0001710,HP:0011563,HP:0011545,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,
HP:0000989,10,HP:0000989,HP:0011122,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000966,10,HP:0000966,HP:0007550,HP:0025276,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,
HP:0002077,9,HP:0002077,HP:0002076,HP:0002315,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0005017,9,HP:0005017,HP:0000934,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0004308,9,HP:0004308,HP:0011675,HP:0030956,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0001518,9,HP:0001518,HP:0004325,HP:0004323,HP:0001507,HP:0000118,HP:0000001,,,,,,,,,,
HP:0007401,9,HP:0007401,HP:0000608,HP:0000546,HP:0000479,HP:0001098,HP:0004329,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,
HP:0007703,9,HP:0007703,HP:0000479,HP:0001098,HP:0004329,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0001159,9,HP:0001159,HP:0011297,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0002113,9,HP:0002113,HP:0031983,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,
HP:0005510,9,HP:0005510,HP:0001903,HP:0001877,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,
HP:0001609,9,HP:0001609,HP:0001608,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0003378,9,HP:0003378,HP:0000764,HP:0000759,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0011109,9,HP:0011109,HP:0000246,HP:0000245,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,
HP:0012735,9,HP:0012735,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0003416,9,HP:0003416,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0000444,9,HP:0000444,HP:0011119,HP:0010938,HP:0005105,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0010819,9,HP:0010819,HP:0020219,HP:0001250,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0002584,9,HP:0002584,HP:0002239,HP:0011029,HP:0001892,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0004635,9,HP:0004635,HP:0002949,HP:0002948,HP:0003422,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,
HP:0009719,9,HP:0009719,HP:0001010,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0001973,9,HP:0001973,HP:0001873,HP:0011873,HP:0011875,HP:0001872,HP:0001871,HP:0000118,HP:0000001,,,,,,,,
HP:0001000,9,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,
HP:0002748,9,HP:0002748,HP:0004349,HP:0004348,HP:0011849,HP:0003330,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0002607,9,HP:0002607,HP:0012700,HP:0025032,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,
HP:0003316,9,HP:0003316,HP:0008428,HP:0003312,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0012340,9,HP:0012340,HP:0012338,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0001278,9,HP:0001278,HP:0002615,HP:0030972,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0002883,9,HP:0002883,HP:0002793,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,,
HP:0006824,9,HP:0006824,HP:0031910,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0009371,9,HP:0009371,HP:0009370,HP:0001156,HP:0011927,HP:0011297,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,
HP:0005134,9,HP:0005134,HP:0001641,HP:0001654,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,
HP:0001993,9,HP:0001993,HP:0001941,HP:0004360,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0001321,9,HP:0001321,HP:0007360,HP:0001317,HP:0011283,HP:0011282,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,
HP:0003715,9,HP:0003715,HP:0003198,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0000995,9,HP:0000995,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0003447,9,HP:0003447,HP:0000764,HP:0000759,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0000668,9,HP:0000668,HP:0009804,HP:0006483,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,
HP:0001562,9,HP:0001562,HP:0001560,HP:0001197,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0000975,9,HP:0000975,HP:0007550,HP:0025276,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,
HP:0007618,9,HP:0007618,HP:0010766,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,,
HP:0004099,9,HP:0004099,HP:0011297,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0002986,9,HP:0002986,HP:0003956,HP:0006488,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0002676,9,HP:0002676,HP:0002683,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0000691,9,HP:0000691,HP:0006482,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,
HP:0002083,9,HP:0002083,HP:0002076,HP:0002315,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0002943,9,HP:0002943,HP:0002650,HP:0010674,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0004722,9,HP:0004722,HP:0033282,HP:0000095,HP:0031263,HP:0011035,HP:0012210,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,
HP:0012368,9,HP:0012368,HP:0001999,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0002665,9,HP:0002665,HP:0004377,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0002002,9,HP:0002002,HP:0000288,HP:0000177,HP:0000159,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,
HP:0001763,9,HP:0001763,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000695,9,HP:0000695,HP:0006288,HP:0006292,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,
HP:0001081,9,HP:0001081,HP:0012437,HP:0005264,HP:0004297,HP:0001392,HP:0002012,HP:0025031,HP:0000118,HP:0000001,,,,,,,
HP:0007588,9,HP:0007588,HP:0007400,HP:0000953,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0008972,9,HP:0008972,HP:0011922,HP:0003287,HP:0012103,HP:0011017,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0007759,9,HP:0007759,HP:0007957,HP:0000481,HP:0004328,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0009830,9,HP:0009830,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0002352,9,HP:0002352,HP:0002060,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0002503,9,HP:0002503,HP:0003133,HP:0002143,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0001319,9,HP:0001319,HP:0001252,HP:0003808,HP:0011804,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0008392,9,HP:0008392,HP:0000962,HP:0011368,HP:0001072,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0000823,9,HP:0000823,HP:0001510,HP:0001507,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0008730,9,HP:0008730,HP:0000032,HP:0000811,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,,
HP:0005413,9,HP:0005413,HP:0032311,HP:0032179,HP:0010876,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0001837,9,HP:0001837,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0011712,9,HP:0011712,HP:0011710,HP:0012722,HP:0031546,HP:0030956,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,,
HP:0002169,9,HP:0002169,HP:0001347,HP:0031826,HP:0100022,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0005112,9,HP:0005112,HP:0004942,HP:0001679,HP:0011004,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,
HP:0002076,9,HP:0002076,HP:0002315,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0009777,9,HP:0009777,HP:0009380,HP:0006265,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0001853,9,HP:0001853,HP:0009136,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0001310,9,HP:0001310,HP:0001251,HP:0011443,HP:0011442,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0000405,9,HP:0000405,HP:0000365,HP:0000364,HP:0031704,HP:0000598,HP:0000118,HP:0000001,,,,,,,,,
HP:0000962,9,HP:0000962,HP:0011368,HP:0001072,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0000132,9,HP:0000132,HP:0000140,HP:0030012,HP:0000080,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,,
HP:0000534,9,HP:0000534,HP:0001595,HP:0011138,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,,
HP:0008326,9,HP:0008326,HP:0032476,HP:0004340,HP:0100508,HP:0032245,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0001935,9,HP:0001935,HP:0010972,HP:0001903,HP:0001877,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0000204,9,HP:0000204,HP:0000177,HP:0000159,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,
HP:0002110,9,HP:0002110,HP:0025426,HP:0005607,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,
HP:0002500,9,HP:0002500,HP:0010993,HP:0002060,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0000193,9,HP:0000193,HP:0000172,HP:0100736,HP:0000174,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,
HP:0008736,9,HP:0008736,HP:0000036,HP:0000032,HP:0000811,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0001892,9,HP:0001892,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0000973,9,HP:0000973,HP:0008067,HP:0010647,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0008501,9,HP:0008501,,,,,,,,,,,,,,,
HP:0000582,9,HP:0000582,HP:0200006,HP:0008050,HP:0000492,HP:0030669,HP:0032039,HP:0000315,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,
HP:0010982,9,HP:0010982,HP:0001426,HP:0000005,HP:0000001,,,,,,,,,,,,
HP:0005661,9,HP:0005661,HP:0002754,HP:0011843,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,,
HP:0000742,9,HP:0000742,HP:0100716,HP:5200241,HP:0000708,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0005945,9,HP:0005945,HP:0025423,HP:0001600,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,
